,id,country,country_3,city,longitude,latitude,cohort,role
367,dingaaling,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,participant
368,dlebauer,United States,USA,,,,1,participant
369,doaamkader,Egypt,EGY,Obour City,31.465685617766244,30.2288224,7,participant
370,dozie-onunkwo,Nigeria,NGA,Umuahia,7.4924165,5.5324032,8,participant
371,dsarahstamps,United States,USA,,,,5,speaker
372,dudova,Czechia,CZE,Brno,16.6113382,49.1922443,3,participant
373,duerrsimon,Switzerland,CHE,Lausanne,6.6327025,46.5218269,3,participant
374,duerrsimon,Switzerland,CHE,Lausanne,6.6327025,46.5218269,4,expert
375,dustin-schetters,Netherlands,NLD,,,,8,participant
376,dylan-bastiaans,Switzerland,CHE,,,,2,participant
377,ealescak,United States,USA,Anchorage,-149.1107333,61.1758781,3,expert
378,ealescak,United States,USA,Anchorage,-149.1107333,61.1758781,3,mentor
379,ealescak,United States,USA,Anchorage,-149.1107333,61.1758781,4,expert
380,ealescak,United States,USA,Anchorage,-149.1107333,61.1758781,4,mentor
381,ecsalomon,United States,USA,"Chicago, Il",-87.6244212,41.8755616,4,participant
382,eduardacenteno,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
383,eirini-zormpa,United Kingdom,GBR,,,,6,participant
384,eirinibotsari,Netherlands,NLD,Dem Haag,4.2696802205364515,52.07494555,5,participant
385,ekariuki-sleepy,,,,,,7,speaker
386,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,2,participant
387,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,3,expert
388,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,3,mentor
389,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,4,expert
390,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,4,facilitator
391,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,4,mentor
392,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,4,speaker
393,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,5,mentor
394,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,5,participant
395,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,6,expert
396,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,6,mentor
397,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,dra,mentor
398,ekaroune,United Kingdom,GBR,Portsmouth,-1.0906023,50.800031,dra,mentor
399,ekeluv,South Africa,ZAF,,,,2,participant
400,ekin-bolukbasi,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,2,speaker
401,elena-beretta,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
402,elena-giglia,Italy,ITA,Turin,7.6824892,45.0677551,6,participant
403,elham-reyhanianmotehaver,Canada,CAN,,,,dra,participant
404,elisa-on-github,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,4,participant
405,elisa-on-github,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,6,expert
406,elisa-on-github,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,expert
407,elisa-on-github,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
408,elise-bateman,United Kingdom,GBR,Hull,-0.3394758,53.7435722,dra,mentor
409,elsasci,United Kingdom,GBR,,,,1,participant
410,emiliestorer,Canada,CAN,,,,dra,participant
411,emma-anne-harris,Germany,DEU,Berlin,13.3888599,52.5170365,3,expert
412,emma-anne-harris,Germany,DEU,Berlin,13.3888599,52.5170365,3,speaker
413,emma-lawrence,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,participant
414,emma-lawrence,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,expert
415,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,4,participant
416,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,5,participant
417,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,6,participant
418,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,7,participant
419,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,8,facilitator
420,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,catalyst,facilitator
421,emmanuel19-ada,Nigeria,NGA,Akure,5.1932647,7.2525595,catalyst,participant
422,emmyft,Netherlands,NLD,,,,1,expert
423,emmyft,Netherlands,NLD,,,,2,expert
424,emmyft,Netherlands,NLD,,,,3,organizer
425,emmyft,Netherlands,NLD,,,,3,speaker
426,emmyft,Netherlands,NLD,,,,3,speaker
427,emmyft,Netherlands,NLD,,,,4,organizer
428,emmyft,Netherlands,NLD,,,,4,mentor
429,emmyft,Netherlands,NLD,,,,4,speaker
430,emmyft,Netherlands,NLD,,,,4,speaker
431,emmyft,Netherlands,NLD,,,,5,organizer
432,emmyft,Netherlands,NLD,,,,5,mentor
433,emmyft,Netherlands,NLD,,,,5,speaker
434,emmyft,Netherlands,NLD,,,,5,speaker
435,emmyft,Netherlands,NLD,,,,5,speaker
436,emmyft,Netherlands,NLD,,,,6,organizer
437,emmyft,Netherlands,NLD,,,,6,speaker
438,emmyft,Netherlands,NLD,,,,7,organizer
439,emmyft,Netherlands,NLD,,,,7,speaker
440,emmyft,Netherlands,NLD,,,,8,organizer
441,esbusis,Turkey,TUR,Istanbul,29.052495,41.0766019,5,participant
442,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,3,expert
443,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,3,mentor
444,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,3,speaker
445,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,4,expert
446,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,4,mentor
447,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,4,mentor
448,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,5,mentor
449,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,6,expert
450,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,6,mentor
451,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,7,speaker
452,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,8,expert
453,estherplomp,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,catalyst,mentor
454,eunice-mercado-lara,Mexico,MEX,San Luis Potosi,-100.4949145,22.5000001,dra,mentor
455,eunicetunggal,Canada,CAN,,,,dra,participant
456,evaherbst,Switzerland,CHE,,,,2,participant
457,evelyngreeves,United Kingdom,GBR,,,,5,participant
458,ewa-leś,Poland,POL,,,,4,participant
459,ewallace,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,3,expert
460,ewallace,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,4,expert
461,ewallace,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,5,expert
462,ewuramaminka,United Kingdom,GBR,,,,1,participant
463,existentialist-robot,Canada,CAN,,,,dra,participant
464,fabienne-lucas,United States,USA,Boston,-71.060511,42.3554334,3,participant
465,fabioperdigao,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,6,participant
466,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,5,participant
467,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,6,mentor
468,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,7,participant
469,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,7,mentor
470,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,8,mentor
471,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,dra,mentor
472,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,dra,mentor
473,fadanka,Cameroon,CMR,Yaounde,11.5213344,3.8689867,dra,mentor
474,fadlelmola,Sudan,SDN,Khartoum,32.5349123,15.5635972,catalyst,participant
475,fanwangm,Canada,CAN,,,,dra,participant
476,farukustunel,Turkey,TUR,Istanbul,29.052495,41.0766019,5,participant
477,fatimamarianar,Canada,CAN,,,,dra,participant
478,fatma366,Kenya,KEN,Nairobi,36.82884201813725,-1.3026148499999999,8,participant
479,fatma366,Kenya,KEN,Nairobi,36.82884201813725,-1.3026148499999999,catalyst,participant
480,federico-cestares,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,5,participant
481,fnyasimi,Kenya,KEN,,,,1,participant
482,fnyasimi,Kenya,KEN,,,,4,facilitator
483,fnyasimi,Kenya,KEN,,,,5,facilitator
484,fnyasimi,Kenya,KEN,,,,6,facilitator
485,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,1,expert
486,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,1,mentor
487,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,1,speaker
488,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,2,expert
489,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,2,speaker
490,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,3,expert
491,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,3,mentor
492,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,4,expert
493,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,4,mentor
494,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,5,mentor
495,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,5,mentor
496,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,6,mentor
497,fpsom,Greece,GRC,Thessaloniki,22.9352716,40.6403167,8,mentor
498,frankonu,Canada,CAN,,,,dra,participant
499,fredbelliard,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,5,participant
500,gabimusaubach,Argentina,ARG,,,,5,participant
501,gabriela-rufino,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,7,participant
502,ganleyemma,United Kingdom,GBR,,,,2,speaker
503,gareth-j,United Kingdom,GBR,Bristol,-2.5972985,51.4538022,5,participant
504,gedaloop,Spain,ESP,Barcelona,2.1774322,41.3828939,4,participant
505,gedankenstuecke,France,FRA,Paris,2.3200410217200766,48.8588897,1,expert
506,gedankenstuecke,France,FRA,Paris,2.3200410217200766,48.8588897,1,speaker
507,gedankenstuecke,France,FRA,Paris,2.3200410217200766,48.8588897,2,expert
508,gedankenstuecke,France,FRA,Paris,2.3200410217200766,48.8588897,2,speaker
509,gedankenstuecke,France,FRA,Paris,2.3200410217200766,48.8588897,3,expert
510,gemmaturon,Spain,ESP,Barcelona,2.1774322,41.3828939,5,participant
511,gemmaturon,Spain,ESP,Barcelona,2.1774322,41.3828939,8,expert
512,gemmaturon,Spain,ESP,Barcelona,2.1774322,41.3828939,8,mentor
513,gemmaturon,Spain,ESP,Barcelona,2.1774322,41.3828939,catalyst,mentor
514,george-odongo,Kenya,KEN,Nairobi,36.82884201813725,-1.3026148499999999,catalyst,participant
515,georgiahca,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,2,participant
516,georgiahca,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,speaker
517,georgiahca,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,expert
518,georgiahca,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,mentor
519,georgianaelena,Romania,ROU,,,,7,expert
520,georgianaelena,Romania,ROU,,,,8,expert
521,ghammad,Belgium,BEL,Liège,5.773545903524977,50.47081585,3,participant
522,gigikenneth,Nigeria,NGA,,,,7,participant
523,gigikenneth,Nigeria,NGA,,,,8,facilitator
524,gilbert-beyamba,,,,,,5,speaker
525,gill-francis,United Kingdom,GBR,York,-1.0743052444639218,53.96565785,4,participant
526,glado718,Kenya,KEN,Nairobi,36.8172449,-1.2832533,6,participant
527,glado718,Kenya,KEN,Nairobi,36.8172449,-1.2832533,7,facilitator
528,glado718,Kenya,KEN,Nairobi,36.8172449,-1.2832533,8,facilitator
529,glado718,Kenya,KEN,Nairobi,36.8172449,-1.2832533,catalyst,facilitator
530,gladys-jerono-rotich,Kenya,KEN,Nairobi,36.8288420082562,-1.3026148499999999,7,mentor
531,gladys-jerono-rotich,Kenya,KEN,Nairobi,36.8288420082562,-1.3026148499999999,8,mentor
532,gladys-jerono-rotich,Kenya,KEN,Nairobi,36.8288420082562,-1.3026148499999999,dra,mentor
533,gladys-jerono-rotich,Kenya,KEN,Nairobi,36.8288420082562,-1.3026148499999999,dra,mentor
534,godwyns-onwuchekwa,United Kingdom,GBR,Chesterfield,-77.578509,37.3859982,7,speaker
535,godwyns-onwuchekwa,United Kingdom,GBR,Chesterfield,-77.578509,37.3859982,catalyst,speaker
536,godwyns-onwuchekwa,United Kingdom,GBR,Chesterfield,-77.578509,37.3859982,dra,mentor
537,godwyns-onwuchekwa,United Kingdom,GBR,Chesterfield,-77.578509,37.3859982,dra,mentor
538,godwyns-onwuchekwa,United Kingdom,GBR,Chesterfield,-77.578509,37.3859982,dra,mentor
539,godwyns-onwuchekwa,United Kingdom,GBR,Chesterfield,-77.578509,37.3859982,dra,speaker
540,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,2,expert
541,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,4,expert
542,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,4,mentor
543,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,5,mentor
544,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,5,mentor
545,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,6,expert
546,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,6,mentor
547,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,7,mentor
548,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,dra,mentor
549,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,dra,mentor
550,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,dra,speaker
551,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,dra,speaker
552,graciellehigino,Canada,CAN,Vancouver,-123.113952,49.2608724,dra,speaker
553,gtfrans2re,Canada,CAN,,,,dra,participant
554,gugy89,,,,,,5,expert
555,guille1107,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,4,participant
556,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,1,expert
557,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,1,mentor
558,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,2,expert
559,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,3,expert
560,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,3,speaker
561,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,4,expert
562,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,5,expert
563,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,5,speaker
564,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,6,expert
565,ha0ye,United States,USA,Gainesville,-82.3249846,29.6519684,7,speaker
566,hamzahanif2210,Canada,CAN,,,,dra,participant
567,hans-ket,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
568,harinilakshminarayanan,Switzerland,CHE,Zurich,8.5410422,47.3744489,6,participant
569,harinilakshminarayanan,Switzerland,CHE,Zurich,8.5410422,47.3744489,7,mentor
570,harinilakshminarayanan,Switzerland,CHE,Zurich,8.5410422,47.3744489,8,mentor
571,harisood,,,,,,6,participant
572,harpreetsingh05,India,IND,Jalandhar,75.576889,31.3323762,3,expert
573,harpreetsingh05,India,IND,Jalandhar,75.576889,31.3323762,3,participant
574,harpreetsingh05,India,IND,Jalandhar,75.576889,31.3323762,3,mentor
575,harpreetsingh05,India,IND,Jalandhar,75.576889,31.3323762,3,mentor
576,harpreetsingh05,India,IND,Jalandhar,75.576889,31.3323762,4,mentor
577,hdinkel,Germany,DEU,,,,1,expert
578,hdinkel,Germany,DEU,,,,1,mentor
579,hdinkel,Germany,DEU,,,,2,expert
580,hdinkel,Germany,DEU,,,,2,mentor
581,henk-wierenga,South Africa,ZAF,,,,8,participant
582,henricountevans,Eswatini,SWZ,Kwaluseni,31.6390919,-27.2216427,8,participant
583,hexylena,Netherlands,NLD,Rotterdam,4.47775,51.9244424,3,speaker
584,heylf,Germany,DEU,Freiburg,7.8494005,47.9960901,3,participant
585,hilyatuz-zahroh,Indonesia,IDN,,,,2,participant
586,homo-sapiens34,Russian Federation,RUS,,,,1,participant
587,hrhotz,Switzerland,CHE,Basel,7.5878261,47.5581077,2,mentor
